Time,AMR_Undiag,AMR_I_Res
8953,149,91
8954,151,91
8955,153,91
8956,151,92
8957,154,93
8958,154,93
8959,158,92
8960,166,92
8961,165,92
8962,166,92
8963,159,92
8964,162,93
8965,159,94
8966,161,94
8967,162,95
8968,159,96
8969,159,96
8970,161,96
8971,162,97
8972,171,98
8973,172,98
8974,171,98
8975,162,98
8976,162,98
8977,160,98
8978,158,98
8979,158,98
8980,159,98
8981,161,99
8982,168,99
8983,170,99
8984,168,99
8985,166,99
8986,163,99
8987,164,99
8988,165,99
8989,160,101
8990,160,101
8991,159,102
8992,158,102
8993,162,103
8994,165,103
8995,171,103
8996,163,104
8997,163,105
8998,160,106
8999,156,107
9000,157,107
9001,158,107
9002,155,107
9003,155,106
9004,153,106
9005,148,107
9006,147,107
9007,147,107
9008,152,107
9009,153,107
9010,150,105
9011,153,105
9012,150,105
9013,142,106
9014,143,106
9015,144,106
9016,143,107
9017,146,108
9018,142,108
9019,137,107
9020,141,108
9021,146,109
9022,142,109
9023,142,109
9024,142,110
9025,137,111
9026,138,111
9027,138,112
9028,142,113
9029,142,113
9030,136,113
9031,134,113
9032,140,114
9033,142,114
9034,141,115
9035,138,116
9036,140,116
9037,138,116
9038,141,115
9039,139,115
9040,137,115
9041,131,115
9042,131,115
9043,133,116
9044,137,116
9045,142,116
9046,147,117
9047,141,117
9048,140,117
9049,141,117
9050,139,118
9051,142,118
9052,144,118
9053,145,118
9054,142,120
9055,146,120
9056,145,121
9057,142,121
9058,140,121
9059,138,122
9060,140,124
9061,134,124
9062,134,124
9063,136,123
9064,133,124
9065,136,124
9066,139,126
9067,140,127
9068,137,128
9069,133,128
9070,136,128
9071,134,126
9072,133,126
9073,136,126
9074,134,128
9075,132,128
9076,132,128
9077,137,128
9078,137,127
9079,138,127
9080,135,127
9081,132,128
9082,137,128
9083,140,128
9084,139,128
9085,136,128
9086,133,128
9087,134,128
9088,133,128
9089,135,128
9090,136,128
9091,137,128
9092,138,129
9093,136,130
9094,139,130
9095,144,130
9096,145,130
9097,140,130
9098,138,130
9099,141,132
9100,140,133
9101,139,133
9102,133,135
9103,130,136
9104,131,136
9105,127,136
9106,127,136
9107,130,137
9108,126,137
9109,129,137
9110,130,136
9111,131,136
9112,131,136
9113,131,136
9114,126,136
9115,133,136
9116,132,136
9117,136,136
9118,140,137
9119,138,138
9120,130,138
9121,132,138
9122,134,139
9123,136,138
9124,138,138
9125,146,138
9126,140,138
9127,140,140
9128,139,140
9129,137,140
9130,136,140
9131,135,139
9132,138,137
9133,136,137
9134,136,135
9135,138,135
9136,131,135
9137,129,133
9138,133,132
9139,130,132
9140,131,129
9141,132,127
9142,132,126
9143,136,122
9144,135,122
9145,133,119
9146,132,116
9147,134,115
9148,133,112
9149,137,112
9150,132,111
9151,129,110
9152,130,110
9153,129,109
9154,132,109
9155,139,104
9156,143,103
9157,146,102
9158,149,101
9159,148,99
9160,146,97
9161,147,97
9162,148,93
9163,146,93
9164,145,91
9165,148,88
9166,146,83
9167,147,83
9168,148,81
9169,148,82
9170,149,82
9171,151,79
9172,152,76
9173,152,73
9174,153,72
9175,156,68
9176,157,64
9177,162,63
9178,163,61
9179,163,60
9180,164,59
9181,161,57
9182,158,55
9183,161,53
9184,160,50
9185,165,49
9186,168,48
9187,167,48
9188,166,48
9189,170,45
9190,166,43
9191,169,42
9192,169,45
9193,171,44
9194,172,46
9195,168,46
9196,172,48
9197,178,48
9198,177,48
9199,175,49
9200,175,51
9201,174,50
9202,174,50
9203,171,50
9204,180,51
9205,179,51
9206,176,51
9207,174,49
9208,176,49
9209,179,48
9210,177,49
9211,177,50
9212,174,51
9213,180,53
9214,174,56
9215,168,56
9216,167,57
9217,167,56
9218,172,56
9219,172,55
9220,170,56
9221,174,56
9222,176,57
9223,170,59
9224,168,61
9225,164,61
9226,161,62
9227,156,63
9228,158,64
9229,161,64
9230,162,65
9231,162,66
9232,159,67
9233,160,68
9234,161,68
9235,167,68
9236,168,69
9237,162,69
9238,168,69
9239,158,69
9240,155,71
9241,156,72
9242,161,72
9243,161,72
9244,164,73
9245,165,73
9246,167,73
9247,162,74
9248,162,75
9249,164,76
9250,160,76
9251,162,76
9252,160,76
9253,158,76
9254,161,76
9255,157,77
9256,157,77
9257,157,77
9258,156,77
9259,151,77
9260,153,77
9261,151,78
9262,152,78
9263,148,79
9264,148,79
9265,144,79
9266,143,80
9267,143,83
9268,137,84
9269,139,85
9270,140,85
9271,138,87
9272,137,89
9273,139,88
9274,141,91
9275,145,92
9276,152,93
9277,147,93
9278,150,92
9279,148,92
9280,147,91
9281,144,92
9282,146,92
9283,145,93
9284,141,95
9285,135,96
9286,139,97
9287,135,96
9288,137,96
9289,134,96
9290,140,96
9291,141,96
9292,138,96
9293,137,96
9294,139,96
9295,138,97
9296,138,97
9297,138,98
9298,136,98
9299,138,98
9300,139,98
9301,139,98
9302,138,98
9303,137,97
9304,136,97
9305,132,98
9306,136,99
9307,139,99
9308,140,100
9309,141,101
9310,140,102
9311,144,103
9312,144,103
9313,149,103
9314,146,102
9315,141,102
9316,144,103
9317,148,103
9318,152,103
9319,154,103
9320,151,104
9321,149,105
9322,154,105
9323,151,106
9324,148,106
9325,147,106
9326,152,106
9327,154,107
9328,154,106
9329,149,106
9330,149,107
9331,151,108
9332,152,108
9333,147,108
9334,149,109
9335,152,112
9336,156,112
9337,156,112
9338,157,111
9339,154,111
9340,158,112
9341,163,114
9342,167,114
9343,167,114
9344,164,114
9345,165,114
9346,161,114
9347,159,114
9348,155,114
9349,149,114
9350,149,115
9351,147,115
9352,145,116
9353,149,116
9354,150,116
9355,149,116
9356,153,116
9357,153,116
9358,149,118
9359,149,118
9360,149,119
9361,148,119
9362,146,119
9363,143,119
9364,138,119
9365,141,119
9366,145,120
9367,141,121
9368,136,121
9369,134,121
9370,130,121
9371,124,121
9372,123,123
9373,127,124
9374,131,125
9375,131,126
9376,130,127
9377,130,127
9378,128,128
9379,126,128
9380,130,128
9381,128,127
9382,131,128
9383,129,128
9384,129,128
9385,128,127
9386,126,128
9387,122,129
9388,122,129
9389,125,130
9390,128,130
9391,125,129
9392,131,129
9393,134,129
9394,133,129
9395,130,129
9396,130,129
9397,133,129
9398,131,129
9399,130,131
9400,130,131
9401,128,131
9402,128,131
9403,130,132
9404,127,132
9405,132,134
9406,133,134
9407,134,134
9408,131,134
9409,130,134
9410,128,134
9411,126,134
9412,129,134
9413,131,134
9414,125,135
9415,127,136
9416,130,137
9417,135,138
9418,137,139
9419,134,139
9420,132,138
9421,130,139
9422,130,139
9423,135,140
9424,139,140
9425,139,140
9426,140,141
9427,145,141
9428,136,142
9429,135,142
9430,135,142
9431,134,142
9432,129,144
9433,131,146
9434,133,145
9435,137,146
9436,139,147
9437,143,147
9438,139,147
9439,139,147
9440,134,147
9441,137,148
9442,135,148
9443,131,149
9444,130,150
9445,132,150
9446,128,150
9447,126,150
9448,126,150
9449,126,150
9450,123,150
9451,124,151
9452,123,151
9453,126,152
9454,126,151
9455,124,151
9456,120,151
9457,121,153
9458,117,153
9459,115,153
9460,110,153
9461,113,153
9462,115,154
9463,114,156
9464,115,156
9465,119,156
9466,119,156
9467,116,156
9468,115,157
9469,117,157
9470,120,158
9471,121,157
9472,117,157
9473,116,157
9474,117,156
9475,117,156
9476,121,156
9477,122,156
9478,125,156
9479,126,156
9480,129,156
9481,133,156
9482,128,158
9483,129,158
9484,125,158
9485,124,158
9486,124,158
9487,127,158
9488,125,159
9489,122,159
9490,117,159
9491,115,159
9492,115,160
9493,113,160
9494,116,157
9495,118,159
9496,118,158
9497,120,160
9498,120,159
9499,127,158
9500,126,155
9501,124,155
9502,124,154
9503,121,152
9504,118,150
9505,118,147
9506,121,146
9507,122,144
9508,124,143
9509,119,140
9510,121,139
9511,130,134
9512,136,128
9513,134,124
9514,140,122
9515,141,121
9516,146,118
9517,149,111
9518,146,109
9519,148,107
9520,149,104
9521,153,103
9522,152,103
9523,150,102
9524,155,102
9525,153,100
9526,153,98
9527,151,98
9528,156,96
9529,152,95
9530,159,92
9531,160,88
9532,150,89
9533,148,88
9534,151,88
9535,149,83
9536,153,81
9537,150,83
9538,147,80
9539,152,78
9540,158,74
9541,164,75
9542,167,74
9543,169,73
9544,166,72
9545,167,71
9546,166,69
9547,173,68
9548,167,65
9549,167,60
9550,168,57
9551,171,57
9552,171,56
9553,175,53
9554,170,52
9555,175,51
9556,171,51
9557,176,52
9558,169,52
9559,162,51
9560,166,51
9561,165,49
9562,165,47
9563,171,44
9564,171,46
9565,175,46
9566,177,46
9567,183,46
9568,180,46
9569,178,46
9570,173,46
9571,174,47
9572,177,46
9573,177,47
9574,171,48
9575,170,48
9576,176,49
9577,167,49
9578,170,49
9579,175,49
9580,173,50
9581,177,52
9582,179,52
9583,171,53
9584,175,53
9585,177,55
9586,175,55
9587,177,55
9588,173,55
9589,172,55
9590,171,56
9591,170,56
9592,160,57
9593,159,57
9594,163,58
9595,163,58
9596,163,58
9597,158,58
9598,154,58
9599,151,59
9600,150,60
9601,156,62
9602,150,61
9603,149,62
9604,148,63
9605,155,65
9606,150,65
9607,149,65
9608,150,66
9609,149,67
9610,146,67
9611,148,68
9612,150,70
9613,153,69
9614,151,69
9615,151,69
9616,152,69
9617,152,69
9618,158,71
9619,159,71
9620,162,71
9621,163,71
9622,163,71
9623,165,71
9624,168,71
9625,167,72
9626,169,73
9627,166,74
9628,164,74
9629,162,74
9630,163,74
9631,167,74
9632,163,74
9633,161,74
9634,159,74
9635,159,74
9636,158,77
9637,157,77
9638,152,78
9639,161,78
9640,162,78
9641,165,79
9642,167,79
9643,165,83
9644,164,84
9645,162,84
9646,159,84
9647,157,85
9648,158,86
9649,160,85
9650,166,85
9651,170,85
9652,167,85
9653,168,85
9654,170,85
9655,167,86
9656,166,87
9657,165,87
9658,162,87
9659,166,87
9660,163,87
9661,164,87
9662,160,87
9663,161,85
9664,161,85
9665,161,85
9666,164,85
9667,154,86
9668,147,87
9669,147,88
9670,148,88
9671,150,88
9672,156,89
9673,153,89
9674,150,90
9675,152,90
9676,153,91
9677,152,91
9678,151,91
9679,148,93
9680,150,93
9681,152,93
9682,148,93
9683,153,93
9684,149,93
9685,149,93
9686,148,93
9687,155,93
9688,155,93
9689,161,94
9690,163,94
9691,166,96
9692,165,97
9693,166,97
9694,165,97
9695,161,97
9696,159,97
9697,164,97
9698,161,97
9699,159,98
9700,157,98
9701,155,98
9702,159,98
9703,161,99
9704,160,99
9705,161,99
9706,157,102
9707,162,103
9708,165,104
9709,166,103
9710,165,103
9711,160,104
9712,163,104
9713,163,107
9714,162,109
9715,161,109
9716,161,109
9717,154,109
9718,160,109
9719,158,109
9720,160,112
9721,159,112
9722,160,112
9723,158,112
9724,154,112
9725,149,113
9726,149,113
9727,147,116
9728,145,119
9729,150,119
9730,147,119
9731,145,119
9732,144,119
9733,140,117
9734,142,117
9735,142,117
9736,147,117
9737,152,117
9738,158,117
9739,161,117
9740,159,117
9741,157,117
9742,160,118
9743,159,118
9744,155,118
9745,150,119
9746,147,118
9747,144,119
9748,146,119
9749,149,118
9750,152,118
9751,148,119
9752,147,120
9753,146,121
9754,148,121
9755,142,121
9756,143,121
9757,143,121
9758,148,122
9759,150,121
9760,150,120
9761,150,121
9762,147,121
9763,150,121
9764,147,121
9765,150,120
9766,145,122
9767,146,122
9768,148,122
9769,147,122
9770,146,123
9771,148,123
9772,145,123
9773,145,123
9774,142,123
9775,143,123
9776,146,124
9777,148,125
9778,145,125
9779,144,124
9780,141,125
9781,136,125
9782,137,125
9783,144,125
9784,145,125
9785,146,126
9786,148,126
9787,145,126
9788,144,128
9789,145,129
9790,141,130
9791,147,130
9792,142,131
9793,141,132
9794,138,133
9795,137,133
9796,135,132
9797,133,132
9798,130,132
9799,125,132
9800,128,135
9801,131,135
9802,125,138
9803,127,138
9804,131,138
9805,132,139
9806,129,139
9807,133,139
9808,136,139
9809,136,139
9810,138,140
9811,135,139
9812,132,138
9813,133,138
9814,132,139
9815,124,140
9816,119,142
9817,120,142
9818,121,143
9819,118,143
9820,113,143
9821,115,143
9822,112,144
9823,115,144
9824,117,144
9825,120,144
9826,119,144
9827,118,144
9828,113,145
9829,119,145
9830,121,144
9831,120,145
9832,120,145
9833,123,145
9834,126,145
9835,130,146
9836,132,147
9837,132,148
9838,135,148
9839,139,148
9840,141,149
9841,143,150
9842,143,150
9843,148,152
9844,146,151
9845,143,151
9846,145,152
9847,144,152
9848,141,152
9849,139,152
9850,140,150
9851,137,152
9852,136,152
9853,136,152
9854,135,152
9855,137,152
9856,137,152
9857,131,152
9858,130,150
9859,136,150
9860,134,149
9861,135,148
9862,141,148
9863,142,144
9864,133,145
9865,132,143
9866,128,140
9867,131,138
9868,132,135
9869,131,133
9870,132,133
9871,136,132
9872,136,131
9873,134,129
9874,133,125
9875,133,122
9876,136,121
9877,137,119
9878,135,118
9879,137,118
9880,132,115
9881,131,111
9882,131,111
9883,138,108
9884,140,106
9885,142,102
9886,141,102
9887,144,100
9888,142,94
9889,142,91
9890,138,90
9891,136,85
9892,143,85
9893,146,82
9894,149,82
9895,153,80
9896,156,77
9897,156,72
9898,156,73
9899,160,71
9900,166,68
9901,166,66
9902,162,63
9903,164,62
9904,159,60
9905,153,58
9906,148,52
9907,151,51
9908,155,49
9909,164,47
9910,168,48
9911,162,44
9912,166,42
9913,164,41
9914,162,41
9915,165,40
9916,165,39
9917,166,39
9918,168,40
9919,169,40
9920,164,39
9921,164,39
9922,164,39
9923,170,39
9924,167,38
9925,164,39
9926,165,39
9927,168,38
9928,172,38
9929,177,37
9930,181,37
9931,185,36
9932,186,36
9933,181,36
9934,180,35
9935,180,36
9936,178,36
9937,177,37
9938,175,35
9939,172,35
9940,167,35
9941,166,36
9942,163,36
9943,160,37
9944,164,37
9945,159,37
9946,161,38
9947,161,38
9948,157,40
9949,160,41
9950,152,41
9951,149,42
9952,152,44
9953,155,45
9954,157,44
9955,156,45
9956,156,45
9957,156,46
9958,161,47
9959,164,47
9960,163,47
9961,166,47
9962,168,47
9963,172,48
9964,172,48
9965,168,48
9966,165,48
9967,172,49
9968,172,49
9969,173,49
9970,173,48
9971,172,48
9972,172,49
9973,177,50
9974,178,50
9975,177,50
9976,176,50
9977,177,50
9978,181,50
9979,180,50
9980,177,50
9981,171,50
9982,170,51
9983,165,51
9984,163,52
9985,169,53
9986,175,54
9987,176,55
9988,175,55
9989,175,55
9990,172,55
9991,174,56
9992,173,58
9993,177,60
9994,182,60
9995,177,61
9996,181,61
9997,179,61
9998,175,61
9999,180,64
10000,179,65
10001,173,65
10002,172,66
10003,173,67
10004,174,66
10005,178,66
10006,176,68
10007,175,68
10008,177,67
10009,180,67
10010,184,68
10011,181,69
10012,180,69
10013,179,71
10014,179,71
10015,179,71
10016,174,71
10017,182,72
10018,173,74
10019,174,74
10020,172,75
10021,170,75
10022,170,76
10023,168,76
10024,164,77
10025,169,77
10026,169,77
10027,169,78
10028,167,79
10029,171,80
10030,170,82
10031,169,83
10032,171,83
10033,168,82
10034,164,82
10035,164,83
10036,167,83
10037,169,83
10038,167,84
10039,171,85
10040,169,84
10041,168,84
10042,168,84
10043,170,84
10044,169,85
10045,169,85
10046,171,85
10047,169,87
10048,171,87
10049,170,87
10050,169,88
10051,171,88
10052,171,88
10053,168,88
10054,169,88
10055,170,87
10056,170,89
10057,167,90
10058,164,90
10059,164,90
10060,162,91
10061,167,91
10062,167,91
10063,168,91
10064,173,91
10065,170,91
10066,173,91
10067,170,93
10068,168,95
10069,167,95
10070,162,95
10071,156,95
10072,154,94
10073,157,94
10074,158,94
10075,155,94
10076,149,95
10077,151,95
10078,151,96
10079,149,96
10080,148,96
10081,148,96
10082,148,96
10083,149,96
10084,152,97
10085,160,97
10086,158,97
10087,153,98
10088,148,98
10089,145,99
10090,146,100
10091,147,100
10092,145,102
10093,146,102
10094,149,102
10095,150,102
10096,150,102
10097,151,102
10098,153,102
10099,154,103
10100,152,104
10101,153,105
10102,153,105
10103,151,105
10104,155,105
10105,154,105
10106,158,104
10107,158,105
10108,152,105
10109,155,105
10110,156,105
10111,160,105
10112,161,106
10113,159,106
10114,153,106
10115,152,107
10116,155,107
10117,156,107
10118,157,109
10119,154,110
10120,151,109
10121,146,109
10122,144,110
10123,143,110
10124,143,110
10125,145,111
10126,142,110
10127,140,111
10128,136,111
10129,138,113
10130,138,114
10131,138,114
10132,137,115
10133,132,118
10134,133,119
10135,133,119
10136,133,119
10137,139,119
10138,135,119
10139,133,119
10140,131,119
10141,133,120
10142,132,121
10143,135,121
10144,135,121
10145,135,121
10146,140,121
10147,136,121
10148,133,122
10149,135,123
10150,139,126
10151,141,126
10152,136,126
10153,134,127
10154,135,126
10155,136,126
10156,131,126
10157,131,126
10158,131,126
10159,129,127
10160,124,127
10161,120,128
10162,124,128
10163,129,128
10164,132,130
10165,132,131
10166,131,131
10167,132,133
10168,128,133
10169,130,133
10170,132,134
10171,132,134
10172,131,134
10173,129,134
10174,129,134
10175,133,134
10176,137,134
10177,137,134
10178,137,134
10179,134,134
10180,134,135
10181,129,135
10182,128,135
10183,129,137
10184,130,137
10185,133,137
10186,133,137
10187,131,136
10188,130,136
10189,132,136
10190,128,134
10191,131,134
10192,132,135
10193,130,135
10194,131,135
10195,130,135
10196,132,136
10197,131,136
10198,136,136
10199,133,135
10200,133,135
10201,132,135
10202,130,135
10203,129,135
10204,127,136
10205,123,136
10206,125,137
10207,127,137
10208,129,137
10209,129,138
10210,129,138
10211,129,138
10212,131,138
10213,132,138
10214,131,137
10215,130,135
10216,130,134
10217,129,135
10218,131,135
10219,137,135
10220,133,135
10221,130,135
10222,131,134
10223,133,134
10224,137,135
10225,133,134
10226,134,134
10227,134,133
10228,130,133
10229,126,132
10230,121,127
10231,122,127
10232,126,126
10233,127,124
10234,128,120
10235,130,118
10236,132,117
10237,126,116
10238,127,114
10239,130,114
10240,128,113
10241,131,112
10242,134,110
10243,133,109
10244,134,106
10245,135,106
10246,130,106
10247,130,101
10248,134,100
10249,140,100
10250,143,98
10251,141,94
10252,146,90
10253,144,90
10254,142,89
10255,141,86
10256,142,83
10257,137,83
10258,138,82
10259,137,80
10260,138,76
10261,147,73
10262,148,71
10263,147,71
10264,147,71
10265,149,69
10266,154,68
10267,164,66
10268,163,64
10269,161,62
10270,163,60
10271,164,60
10272,163,57
10273,162,55
10274,160,52
10275,160,53
10276,153,51
10277,152,49
10278,156,49
10279,158,50
10280,157,47
10281,155,46
10282,163,42
10283,165,42
10284,169,40
10285,173,40
10286,179,39
10287,180,39
10288,173,38
10289,167,36
10290,165,35
10291,165,36
10292,171,36
10293,169,37
10294,175,37
10295,177,38
10296,179,39
10297,180,39
10298,176,39
10299,176,39
10300,175,39
10301,176,40
10302,177,41
10303,179,40
10304,174,41
10305,176,41
10306,172,41
10307,177,41
10308,178,41
10309,175,41
10310,175,41
10311,176,41
10312,172,42
10313,173,43
10314,171,44
10315,178,44
10316,175,46
10317,171,46
10318,173,48
10319,174,48
10320,177,49
10321,175,49
10322,178,49
10323,181,49
10324,182,48
10325,179,48
10326,183,50
10327,192,51
10328,192,51
10329,194,51
10330,200,51
10331,199,51
10332,198,51
10333,195,52
10334,188,52
10335,196,53
10336,194,54
10337,195,54
10338,197,55
10339,195,55
10340,198,55
10341,190,55
10342,192,55
10343,191,56
10344,199,56
10345,201,57
10346,197,57
10347,193,57
10348,191,58
10349,192,58
10350,187,58
10351,182,59
10352,185,59
10353,184,60
10354,182,61
10355,181,61
10356,180,61
10357,182,62
10358,181,62
10359,188,63
10360,182,63
10361,183,64
10362,182,64
10363,175,64
10364,179,64
10365,182,64
10366,175,65
10367,174,66
10368,177,66
10369,176,67
10370,181,67
10371,179,68
10372,181,68
10373,181,68
10374,178,66
10375,174,66
10376,172,66
10377,176,66
10378,177,66
10379,183,66
10380,180,67
10381,178,67
10382,177,67
10383,173,68
10384,173,69
10385,170,69
10386,170,70
10387,170,71
10388,171,73
10389,168,73
10390,169,74
10391,166,74
10392,166,74
10393,166,74
10394,161,75
10395,164,76
10396,167,76
10397,169,77
10398,168,78
10399,175,78
10400,171,78
10401,171,79
10402,174,80
10403,176,81
10404,172,81
10405,169,81
10406,170,81
10407,169,81
10408,167,83
10409,166,83
10410,170,83
10411,175,83
10412,178,83
10413,181,83
10414,183,85
10415,183,86
10416,185,86
10417,188,86
10418,189,85
10419,187,85
10420,187,86
10421,183,86
10422,177,85
10423,173,85
10424,169,88
10425,166,89
10426,166,89
10427,170,89
10428,170,90
10429,171,90
10430,171,90
10431,170,90
10432,167,90
10433,163,90
10434,165,89
10435,164,89
10436,162,88
10437,166,89
10438,170,89
10439,171,89
10440,168,90
10441,168,92
10442,172,92
10443,176,93
10444,175,95
10445,168,96
10446,169,96
10447,171,96
10448,171,96
10449,170,97
10450,164,99
10451,163,98
10452,168,99
10453,171,100
10454,171,101
10455,173,103
10456,174,103
10457,172,103
10458,172,103
10459,174,106
10460,173,106
10461,176,106
10462,178,106
10463,179,106
10464,178,106
10465,175,107
10466,169,107
10467,165,107
10468,164,107
10469,162,107
10470,159,106
10471,155,108
10472,157,109
10473,154,109
10474,156,109
10475,155,110
10476,153,110
10477,148,111
10478,141,111
10479,146,111
10480,147,113
10481,146,114
10482,149,115
10483,151,115
10484,153,115
10485,155,115
10486,155,115
10487,157,115
10488,152,117
10489,154,117
10490,154,118
10491,158,118
10492,153,118
10493,156,118
10494,157,118
10495,155,118
10496,155,119
10497,159,119
10498,155,119
10499,157,119
10500,156,120
10501,159,119
10502,160,118
10503,160,119
10504,157,120
10505,157,120
10506,156,120
10507,153,121
10508,149,121
10509,148,123
10510,150,123
10511,148,124
10512,146,124
10513,147,125
10514,150,126
10515,147,129
10516,142,130
10517,139,130
10518,137,130
10519,135,130
10520,133,131
10521,130,131
10522,134,131
10523,136,131
10524,137,131
10525,137,132
10526,136,132
10527,136,134
10528,132,135
10529,129,136
10530,130,136
10531,134,137
10532,130,138
10533,130,138
10534,130,137
10535,128,136
10536,127,136
10537,122,136
10538,117,138
10539,121,138
10540,118,138
10541,116,138
10542,118,137
10543,117,137
10544,122,138
10545,123,138
10546,128,138
10547,128,138
10548,123,139
10549,123,139
10550,121,140
10551,119,140
10552,115,141
10553,116,141
10554,113,142
10555,118,142
10556,117,142
10557,121,144
10558,121,146
10559,120,146
10560,122,145
10561,124,145
10562,118,145
10563,120,146
10564,122,146
10565,124,146
10566,122,147
10567,126,147
10568,125,146
10569,127,147
10570,128,147
10571,126,147
10572,126,147
10573,129,148
10574,129,148
10575,127,147
10576,127,147
10577,126,146
10578,125,146
10579,124,147
10580,127,147
10581,128,147
10582,130,147
10583,128,147
10584,127,148
10585,120,149
10586,121,150
10587,121,150
10588,121,150
10589,122,150
10590,126,150
10591,125,148
10592,123,145
10593,126,143
10594,121,142
10595,120,140
10596,121,140
10597,121,140
10598,124,139
10599,125,138
10600,129,135
10601,129,130
10602,134,128
10603,133,127
10604,137,125
10605,139,124
10606,139,124
10607,138,123
10608,136,122
10609,137,118
10610,141,116
10611,151,115
10612,149,114
10613,150,111
10614,149,109
10615,152,107
10616,147,106
10617,147,106
10618,146,104
10619,142,102
10620,138,99
10621,141,95
10622,142,93
10623,142,94
10624,142,92
10625,143,89
10626,141,87
10627,139,86
10628,140,84
10629,147,82
10630,146,79
10631,150,77
10632,149,76
10633,150,76
10634,150,74
10635,153,72
10636,156,67
10637,157,64
10638,159,60
10639,161,59
10640,163,57
10641,163,56
10642,159,55
10643,162,54
10644,165,51
10645,169,50
10646,175,47
10647,171,47
10648,171,49
10649,172,49
10650,168,49
10651,172,45
10652,179,43
10653,181,43
10654,179,43
10655,175,45
10656,175,45
10657,174,45
10658,174,45
10659,177,44
10660,183,44
10661,180,44
10662,173,42
10663,169,42
10664,169,43
10665,171,44
10666,166,44
10667,167,44
10668,170,44
10669,166,43
10670,166,46
10671,162,46
10672,160,46
10673,162,46
10674,165,47
10675,169,47
10676,175,48
10677,178,49
10678,183,49
10679,180,49
10680,178,49
10681,174,49
10682,177,48
10683,183,48
10684,180,48
10685,179,48
10686,179,48
10687,177,48
10688,176,48
10689,179,48
10690,182,48
10691,184,50
10692,182,51
10693,186,51
10694,187,50
10695,190,50
10696,188,51
10697,191,51
10698,193,50
10699,183,50
10700,183,51
10701,188,53
10702,189,53
10703,186,53
10704,189,54
10705,187,54
10706,184,54
10707,184,55
10708,184,54
10709,185,54
10710,184,56
10711,187,56
10712,179,56
10713,179,57
10714,178,58
10715,178,58
10716,177,59
10717,176,60
10718,178,60
10719,165,60
10720,162,61
10721,163,61
10722,160,61
10723,158,61
10724,156,61
10725,158,61
10726,159,62
10727,157,62
10728,158,63
10729,161,64
10730,158,65
10731,156,65
10732,156,65
10733,157,65
10734,159,67
10735,163,68
10736,162,68
10737,170,69
10738,165,69
10739,163,69
10740,167,70
10741,169,70
10742,174,71
10743,175,72
10744,175,72
10745,179,72
10746,175,75
10747,173,75
10748,169,76
10749,164,76
10750,164,77
10751,168,78
10752,167,78
10753,167,81
10754,165,81
10755,162,81
10756,155,81
10757,158,82
10758,161,82
10759,161,83
10760,152,83
10761,150,83
10762,151,84
10763,152,84
10764,152,84
10765,153,85
10766,152,84
10767,157,84
10768,160,85
10769,157,85
10770,158,85
10771,156,85
10772,154,85
10773,150,86
10774,146,87
10775,145,87
10776,146,87
10777,150,89
10778,151,89
10779,152,90
10780,143,91
10781,147,92
10782,145,92
10783,146,93
10784,142,93
10785,140,94
10786,139,95
10787,139,96
10788,137,97
10789,135,97
10790,134,97
10791,139,97
10792,142,98
10793,146,98
10794,148,99
10795,150,100
10796,151,100
10797,152,100
10798,155,100
10799,156,100
10800,160,100
10801,162,102
10802,165,102
10803,162,102
10804,158,102
10805,156,104
10806,156,105
10807,150,105
10808,149,105
10809,150,105
10810,151,106
10811,151,106
10812,148,106
10813,147,106
10814,149,106
10815,153,106
10816,149,106
10817,144,106
10818,146,106
10819,147,107
10820,148,107
10821,144,108
10822,140,110
10823,138,110
10824,134,110
10825,137,110
10826,142,112
10827,141,114
10828,139,114
10829,138,113
10830,136,113
10831,135,112
10832,136,112
10833,137,112
10834,137,112
10835,134,112
10836,130,112
10837,129,112
10838,127,112
10839,129,112
10840,128,113
10841,123,113
10842,124,115
10843,125,116
10844,128,117
10845,126,117
10846,121,118
10847,123,118
10848,123,118
10849,125,118
10850,131,118
10851,130,118
10852,132,119
10853,131,119
10854,133,119
10855,131,121
10856,129,122
10857,128,122
10858,132,122
10859,137,122
10860,131,122
10861,130,122
10862,132,122
10863,129,122
10864,128,122
10865,128,122
10866,129,122
10867,127,122
10868,130,122
10869,132,122
10870,134,122
10871,134,122
10872,133,122
10873,138,123
10874,138,123
10875,140,123
10876,145,123
10877,150,122
10878,150,122
10879,150,122
10880,149,121
10881,151,121
10882,154,121
10883,154,123
10884,153,123
10885,147,123
10886,144,124
10887,137,125
10888,140,125
10889,142,124
10890,138,124
10891,137,124
10892,131,125
10893,131,125
10894,130,125
10895,131,125
10896,135,125
10897,133,124
10898,137,125
10899,136,125
10900,137,125
10901,133,125
10902,135,125
10903,138,125
10904,138,125
10905,138,125
10906,138,125
10907,137,125
10908,134,124
10909,132,124
10910,132,125
10911,135,125
10912,139,125
10913,141,126
10914,143,127
10915,143,128
10916,141,128
10917,141,129
10918,140,128
10919,142,127
10920,138,127
10921,138,127
10922,139,127
10923,135,127
10924,136,126
10925,134,127
10926,132,127
10927,129,127
10928,134,127
10929,131,128
10930,137,128
10931,132,128
10932,128,127
10933,127,128
10934,128,127
10935,127,126
10936,127,126
10937,128,126
10938,129,127
10939,126,127
10940,124,127
10941,126,128
10942,129,129
10943,130,129
10944,127,128
10945,127,128
10946,126,128
10947,122,129
10948,122,129
10949,117,130
